"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"612","RT @somaro_s: Diff between collecting objects of the present &amp; collecting digitally. But then so much of our lives are lived online... #mus…",FALSE,0,NA,2014-10-16 19:34:11,FALSE,NA,"522832896654987265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChloeLGittins",10,TRUE,FALSE,NA,NA
"613","Sonita Alleyne: we're in a position now where museums are part of present – I like the idea of the Museum in Minecraft #MuseumOfTheFuture",FALSE,18,NA,2014-10-16 19:34:09,FALSE,NA,"522832889902530560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","britishmuseum",15,FALSE,FALSE,NA,NA
"614","Thanks @britishmuseum and panelists, great first experience at the BM! #MuseumOfTheFuture",FALSE,2,NA,2014-10-16 19:33:58,FALSE,NA,"522832845195460608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benfaster",0,FALSE,FALSE,NA,NA
"615","#MuseumOfTheFuture @britishmuseum panel: now read the online reception and engagement.",FALSE,0,NA,2014-10-16 19:33:46,FALSE,NA,"522832795559677952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"616","RT @acediscovery: #MuseumOfTheFuture debates seem to be trying to have one museum being all things to all people. There are multiple museum…",FALSE,0,NA,2014-10-16 19:33:44,FALSE,NA,"522832787317854209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoMarcoPolo",9,TRUE,FALSE,NA,NA
"617","RT @britishmuseum: Mark Walport @uksciencechief: it seems to me there are 2 ways of interacting – look and learn, but also interact #Museum…",FALSE,0,NA,2014-10-16 19:33:42,FALSE,NA,"522832775779328000",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cerigorton",4,TRUE,FALSE,NA,NA
"618","RT @britishmuseum: David Chipperfield: it's so important to have easy access but there's a struggle between objects' beauty and information…",FALSE,0,NA,2014-10-16 19:33:33,FALSE,NA,"522832739163074561",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","BuzyBB",7,TRUE,FALSE,NA,NA
"619","@smannion let's make it happen! #museumofthefuture",FALSE,0,"smannion",2014-10-16 19:33:31,FALSE,"522832069127184385","522832732796116992","10303152","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexpeterss",0,FALSE,FALSE,NA,NA
"620","@britishmuseum @uksciencechief surely there is also challenge, explore, encourage, entice, invigorate and debate? #MuseumOfTheFuture",FALSE,0,"britishmuseum",2014-10-16 19:33:15,FALSE,"522832211708747776","522832664064454656","19066345","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elfkay",0,FALSE,FALSE,NA,NA
"621","RT @MajaMaricevic: My favourite idea so far linking objects across museums, their original locations and info (also academic research!)  #M…",FALSE,0,NA,2014-10-16 19:33:15,FALSE,NA,"522832662101114880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LindaAnnNolan",15,TRUE,FALSE,NA,NA
"622","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:32:54,FALSE,NA,"522832574658252800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TizonAgustin",18,TRUE,FALSE,NA,NA
"623","RT @britishmuseum: David Chipperfield: it's so important to have easy access but there's a struggle between objects' beauty and information…",FALSE,0,NA,2014-10-16 19:32:27,FALSE,NA,"522832462377132032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaurePressac",7,TRUE,FALSE,NA,NA
"624","Museums are - &amp; should be - different. Exciting thing for me is that there won’t be a single vision of #museumofthefuture, but many",FALSE,4,NA,2014-10-16 19:32:11,FALSE,NA,"522832394584199168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cerigorton",2,FALSE,FALSE,NA,NA
"625","RT @britishmuseum: We've just announced that the British Museum has arrived in Minecraft! #MuseumOfTheFuture https://t.co/yjDRt5s4Ny http:/…",FALSE,0,NA,2014-10-16 19:32:07,FALSE,NA,"522832378280939520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heritageNinja",137,TRUE,FALSE,NA,NA
"626","Bespoke not prescriptive is the way to go. Tech should enhance the museum experience in myriad ways #museumofthefuture",FALSE,0,NA,2014-10-16 19:31:39,FALSE,NA,"522832260337516544",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cerigorton",1,FALSE,FALSE,NA,NA
"627","Mark Walport @uksciencechief: it seems to me there are 2 ways of interacting – look and learn, but also interact #MuseumOfTheFuture",FALSE,8,NA,2014-10-16 19:31:27,FALSE,NA,"522832211708747776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","britishmuseum",4,FALSE,FALSE,NA,NA
"628","@benfaster @smannion tonight's event has been very quiet about most contentious topics @britishmuseum #MuseumOfTheFuture",FALSE,2,"benfaster",2014-10-16 19:31:08,FALSE,"522831370381713408","522832131374858240","807524845","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"629","The @britishmuseum has arrived in Minecraft! #MuseumOfTheFuture https://t.co/84Apky7Vzm http://t.co/CsNSD5NIF0 On behalf of my kids: Yaaaay!",FALSE,1,"britishmuseum",2014-10-16 19:31:06,FALSE,"522813352951951361","522832121975808001","19066345","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","itsBIMupNorth",0,FALSE,FALSE,NA,NA
"630","@alexpeterss Great idea. Would be great for diaspora groups to unearth things that have resonance for them. #museumofthefuture",FALSE,0,"alexpeterss",2014-10-16 19:30:53,FALSE,"522831318590046208","522832069127184385","74844497","<a href=""http://twitterfall.com"" rel=""nofollow"">Twitterfall</a>","smannion",0,FALSE,FALSE,NA,NA
"631","Final comments from the wonderful panel @britishmuseum at the amazing BP Lecture Theatre. Thanks! #MuseumOfTheFuture http://t.co/9iTfLIoiWi",FALSE,2,NA,2014-10-16 19:30:40,FALSE,NA,"522832014270283776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benfaster",0,FALSE,FALSE,NA,NA
"632","#MuseumOfTheFuture It seems very elitist to me to argue for people to be interested in objects just because they are 'beautiful things'.",FALSE,0,NA,2014-10-16 19:30:40,FALSE,NA,"522832013553061888",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","ImogenHopes",0,FALSE,FALSE,NA,NA
"633","RT @britishmuseum: We've heard from the #MuseumOfTheFuture audience, and now the panel are making their final remarks",FALSE,0,NA,2014-10-16 19:30:19,FALSE,NA,"522831924167856128",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Librinregalo",2,TRUE,FALSE,NA,NA
"634","RT @britishmuseum: David Chipperfield: technology can help us, giving context, but the museum is not a book, not a video... #MuseumOfTheFut…",FALSE,0,NA,2014-10-16 19:30:13,FALSE,NA,"522831901313097729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkAMack1",13,TRUE,FALSE,NA,NA
"635","@portableant @britishmuseum of course, but affordable, lightweight and adaptably?  surely politics presents the problems?#MuseumOfTheFuture",FALSE,0,"portableant",2014-10-16 19:29:37,FALSE,"522830900115947520","522831749219233792","12640312","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elfkay",0,FALSE,FALSE,NA,NA
"636","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:29:06,FALSE,NA,"522831619850510336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamMoreton2",18,TRUE,FALSE,NA,NA
"637","#MuseumOfTheFuture suggestion for next time:have a live tweet feed instead of still PowerPoint @britishmuseum engage with online audience!",FALSE,2,"LauraKugel",2014-10-16 19:28:47,FALSE,"522830882776686592","522831540527853568","2788776661","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"638","RT @britishmuseum: David Chipperfield: it's so important to have easy access but there's a struggle between objects' beauty and information…",FALSE,0,NA,2014-10-16 19:28:44,FALSE,NA,"522831525185073152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IKarnau",7,TRUE,FALSE,NA,NA
"639","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:28:38,FALSE,NA,"522831502455742464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","langphil",18,TRUE,FALSE,NA,NA
"640","David Chipperfield: it's so important to have easy access but there's a struggle between objects' beauty and information #MuseumOfTheFuture",FALSE,12,NA,2014-10-16 19:28:29,FALSE,NA,"522831462681153536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","britishmuseum",7,FALSE,FALSE,NA,NA
"641","RT @NewCitProj: Good point f audience: Not about digital vs the real but about how the digital can enhance the real  #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:28:21,FALSE,NA,"522831432465395712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","langphil",2,TRUE,FALSE,NA,NA
"642","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:28:21,FALSE,NA,"522831430108585984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parnassians",18,TRUE,FALSE,NA,NA
"643","We've heard from the #MuseumOfTheFuture audience, and now the panel are making their final remarks",FALSE,4,NA,2014-10-16 19:28:11,FALSE,NA,"522831390786613248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","britishmuseum",2,FALSE,FALSE,NA,NA
"644","@smannion I'd like to see the public select items in storage/not accessible normally &amp; create an exb of the unseen #MuseumOfTheFuture",FALSE,2,"smannion",2014-10-16 19:27:54,FALSE,"522830146198192128","522831318590046208","10303152","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexpeterss",3,FALSE,FALSE,NA,NA
"645","@britishmuseum #MuseumOfTheFuture because the online conversation has been  very interesting,and doesn't stop when we must leave the room",FALSE,1,"LauraKugel",2014-10-16 19:27:40,FALSE,"522830882776686592","522831258058240000","2788776661","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"646","@nilscreates Ditto. A live stream would be great. Even for Londoners who work @britishmuseum! #MuseumOfTheFuture",FALSE,2,"nilscreates",2014-10-16 19:27:31,FALSE,"522830328193236994","522831223077363714","406523945","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smannion",0,FALSE,FALSE,NA,NA
"647","RT @britishmuseum: Amit Sood: a museum is much more than a building #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:27:31,FALSE,NA,"522831218824327169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clydefitch",9,TRUE,FALSE,NA,NA
"648","RT @Event_Comm: @googleart ""the present is being collected right now on the internet- the role of the Museum is to engage with it"" #MuseumO…",FALSE,0,NA,2014-10-16 19:27:16,FALSE,NA,"522831157751472128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valvandamme",11,TRUE,FALSE,NA,NA
"649","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:27:14,FALSE,NA,"522831151728062464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohannaMorley",18,TRUE,FALSE,NA,NA
"650","No offense 'physical' audience but I really hope #MuseumOfTheFuture @britishmuseum uses the tweets and online conversation afterwards",FALSE,1,NA,2014-10-16 19:26:10,FALSE,NA,"522830882776686592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"651","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 19:25:53,FALSE,NA,"522830808185602048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NHM_science",54,TRUE,FALSE,NA,NA
"652",".@edtparkes pushing the open agenda there. Nice question. #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:25:28,FALSE,NA,"522830703868669953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","langphil",0,FALSE,FALSE,NA,NA
"653","@LauraKugel Agree. Digital repatriation is a powerful and meaningful use of technology. #museumofthefuture",FALSE,0,"LauraKugel",2014-10-16 19:25:24,FALSE,"522829858624503808","522830686475268096","2788776661","<a href=""http://twitterfall.com"" rel=""nofollow"">Twitterfall</a>","smannion",0,FALSE,FALSE,NA,NA
"654","RT @britishmuseum: Sonita Alleyne: I'd like a smart #MuseumOfTheFuture able to track my visit – a seamless transfer of information",FALSE,0,NA,2014-10-16 19:25:05,FALSE,NA,"522830610017316864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TizonAgustin",2,TRUE,FALSE,NA,NA
"655","#MuseumOfTheFuture @britishmuseum it all sounds amazing, I wonder how can museums find all this? Especially if all accessible for free?",FALSE,1,NA,2014-10-16 19:24:36,FALSE,NA,"522830487795286017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"656","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:24:26,FALSE,NA,"522830443071406081",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","ImogenHopes",18,TRUE,FALSE,NA,NA
"657","RT @somaro_s: Diff between collecting objects of the present &amp; collecting digitally. But then so much of our lives are lived online... #mus…",FALSE,0,NA,2014-10-16 19:24:24,FALSE,NA,"522830438524399616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoserraMarcaida",10,TRUE,FALSE,NA,NA
"658","RT @somaro_s: Diff between collecting objects of the present &amp; collecting digitally. But then so much of our lives are lived online... #mus…",FALSE,0,NA,2014-10-16 19:24:14,FALSE,NA,"522830395566747648",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","GenXFiles",10,TRUE,FALSE,NA,NA
"659","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:24:14,FALSE,NA,"522830394584883200",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","GenXFiles",18,TRUE,FALSE,NA,NA
"660","“@britishmuseum: @nilscreates hi, there will be a recording available in the next few days” #Museumofthefuture",FALSE,0,"britishmuseum",2014-10-16 19:23:58,FALSE,"522829861640224768","522830328193236994","19066345","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","nilscreates",0,FALSE,FALSE,NA,NA
"661","RT @britishmuseum: Mark Walport @uksciencechief: we're in the middle of a digital revolution but there's still much more to do #MuseumOfThe…",FALSE,0,NA,2014-10-16 19:23:47,FALSE,NA,"522830279887839233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TizonAgustin",2,TRUE,FALSE,NA,NA
"662","Digital opportunities don't mean on shoe fits all,digital allows to change content and adapt it to different people #MuseumOfTheFuture",FALSE,1,NA,2014-10-16 19:23:26,FALSE,NA,"522830195334856704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"663","#MuseumOfTheFuture drone archaeology in Peru helps people preserve uninvestigated sites protecting from land development #futuregenerations",FALSE,1,NA,2014-10-16 19:23:22,FALSE,NA,"522830178750562305",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elfkay",0,FALSE,FALSE,NA,NA
"664","@alexpeterss @brooklynmuseum has been on it for years: Earliest crowd-curated exhibition http://t.co/nLnZ0DwDMv #museumofthefuture",FALSE,0,"alexpeterss",2014-10-16 19:23:15,FALSE,"522828662765535233","522830146198192128","74844497","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smannion",0,FALSE,FALSE,NA,NA
"665","RT @britishmuseum: The theatre is filling up for the second #MuseumOfTheFuture debate, focusing on museum collections in the digital age ht…",FALSE,0,NA,2014-10-16 19:23:05,FALSE,NA,"522830106180337664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Real_Gage",23,TRUE,FALSE,NA,NA
"666","RT @britishmuseum: Mark Walport: #MuseumOfTheFuture is the opportunity to share things with other museums, exhibitions – democratising beau…",FALSE,0,NA,2014-10-16 19:22:47,FALSE,NA,"522830030381277184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alicevrose",14,TRUE,FALSE,NA,NA
"667","From the audience: Museums should use digital so ppl can plan personalised  tours through museums before going #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:22:46,FALSE,NA,"522830026920984576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NewCitProj",0,FALSE,FALSE,NA,NA
"668","RT @nilscreates: Any chance of a live stream of the panel discussion? Is it recorded?  #MuseumOfTheFuture @britishmuseum",FALSE,0,NA,2014-10-16 19:22:42,FALSE,NA,"522830007358734336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benfaster",1,TRUE,FALSE,NA,NA
"669","RT @britishmuseum: Amit Sood says they started @googleart for people who didn't have access to museums and galleries #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:22:39,FALSE,NA,"522829996595769344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","googleart",17,TRUE,FALSE,NA,NA
"670","#MuseumOfTheFuture @britishmuseum has so many world treasures,how can it use digital to make them accessible to those where they come from?",FALSE,0,NA,2014-10-16 19:22:06,FALSE,NA,"522829858624503808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"671","RT @britishmuseum: Sonita Alleyne: the internet is about capturing people’s imagination, and telling stories #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:22:01,FALSE,NA,"522829836671135745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qquertwi",16,TRUE,FALSE,NA,NA
"672","RT @LauraKugel: I'm already having a great evening,having walked around an empty @britishmuseum #MuseumOfTheFuture http://t.co/3oRGI5QHxr",FALSE,0,NA,2014-10-16 19:21:57,FALSE,NA,"522829821567442945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fitri_Chadwick",7,TRUE,FALSE,NA,NA
"673","RT @Event_Comm: @googleart ""the present is being collected right now on the internet- the role of the Museum is to engage with it"" #MuseumO…",FALSE,0,NA,2014-10-16 19:21:31,FALSE,NA,"522829709097193472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curatorcharlie",11,TRUE,FALSE,NA,NA
"674","RT @NewCitProj: Good point f audience: Not about digital vs the real but about how the digital can enhance the real  #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:21:23,FALSE,NA,"522829678315192320",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","nilscreates",2,TRUE,FALSE,NA,NA
"675","... How do we capture that? And simultaneously convey how those digital lives were lived physically?  #museumofthefuture",FALSE,0,NA,2014-10-16 19:21:22,FALSE,NA,"522829672455753728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somaro_s",0,FALSE,FALSE,NA,NA
"676","Any chance of a live stream of the panel discussion? Is it recorded?  #MuseumOfTheFuture @britishmuseum",FALSE,2,NA,2014-10-16 19:21:07,FALSE,NA,"522829610929508353",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","nilscreates",1,FALSE,FALSE,NA,NA
"677","RT @somaro_s: Diff between collecting objects of the present &amp; collecting digitally. But then so much of our lives are lived online... #mus…",FALSE,0,NA,2014-10-16 19:21:06,FALSE,NA,"522829607448231938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","britishmuseum",10,TRUE,FALSE,NA,NA
"678","RT @Event_Comm: @googleart ""the present is being collected right now on the internet- the role of the Museum is to engage with it"" #MuseumO…",FALSE,0,NA,2014-10-16 19:20:58,FALSE,NA,"522829574585856000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","britishmuseum",11,TRUE,FALSE,NA,NA
"679","RT @britishmuseum: Sonita Alleyne: objects are the point of the museum, you are never going to lose that. It’s about augmenting them #Museu…",FALSE,0,NA,2014-10-16 19:20:54,FALSE,NA,"522829555888041984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NEMOoffice",10,TRUE,FALSE,NA,NA
"680",".@uksciencechief How do you collect the present? danger in thinking collected the present if we reduce it to digital #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:20:43,FALSE,NA,"522829510035529728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MajaMaricevic",0,FALSE,FALSE,NA,NA
"681","RT @britishmuseum: Sonita Alleyne: the internet is about capturing people’s imagination, and telling stories #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:20:40,FALSE,NA,"522829497297797121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curatorcharlie",16,TRUE,FALSE,NA,NA
"682","@britishmuseum could add a whole new dimension to your museum lates evening? #MuseumOfTheFuture",FALSE,1,"britishmuseum",2014-10-16 19:20:37,FALSE,"522828774468235264","522829483104280576","19066345","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radiolucy",0,FALSE,FALSE,NA,NA
"683","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:20:19,FALSE,NA,"522829409577734145",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mievelle",18,TRUE,FALSE,NA,NA
"684","RT @britishmuseum: We've just announced that the British Museum has arrived in Minecraft! #MuseumOfTheFuture https://t.co/yjDRt5s4Ny http:/…",FALSE,0,NA,2014-10-16 19:20:01,FALSE,NA,"522829335456411649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sonia_Zak",137,TRUE,FALSE,NA,NA
"685","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:20:01,FALSE,NA,"522829331635384320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benfaster",18,TRUE,FALSE,NA,NA
"686","Diff between collecting objects of the present &amp; collecting digitally. But then so much of our lives are lived online... #museumofthefuture",FALSE,10,NA,2014-10-16 19:19:59,FALSE,NA,"522829325562032128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somaro_s",10,FALSE,FALSE,NA,NA
"687","RT @britishmuseum: David Chipperfield: technology can help us, giving context, but the museum is not a book, not a video... #MuseumOfTheFut…",FALSE,0,NA,2014-10-16 19:19:58,FALSE,NA,"522829318909861889",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PrisonHorsens",13,TRUE,FALSE,NA,NA
"688","RT @britishmuseum: We've just announced that the British Museum has arrived in Minecraft! #MuseumOfTheFuture https://t.co/yjDRt5s4Ny http:/…",FALSE,0,NA,2014-10-16 19:19:57,FALSE,NA,"522829317084954624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puntofisso",137,TRUE,FALSE,NA,NA
"689","Was not engaging online w/ the porn theme in Pompeii exhibition a missed opportunity? Great Qs at #MuseumOfTheFuture @britishmuseum",FALSE,0,NA,2014-10-16 19:19:53,FALSE,NA,"522829298739449857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatySwainston",0,FALSE,FALSE,"-0.12679985","51.51934014"
"690","@britishmuseum Ha! I've been to Pompeii and seen it first hand... #MuseumOfTheFuture",FALSE,1,"britishmuseum",2014-10-16 19:19:49,FALSE,"522828774468235264","522829282884612096","19066345","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fran__Taylor",0,FALSE,FALSE,NA,NA
"691","RT @LauraKugel: Viewing objects 'physically' and 'virtually' aren't competing but complementing each other #MuseumOfTheFuture @britishmuseu…",FALSE,0,NA,2014-10-16 19:19:49,FALSE,NA,"522829281433382913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Little_Lady11",27,TRUE,FALSE,NA,NA
"692","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:19:47,FALSE,NA,"522829274471223296",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Ratzingeriana",18,TRUE,FALSE,NA,NA
"693","RT @britishmuseum: David Chipperfield: as an architect one has to believe in the physical of the real #MuseumOfTheFuture",FALSE,0,NA,2014-10-16 19:19:46,FALSE,NA,"522829270775652352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joaniepark",8,TRUE,FALSE,NA,NA
"694","RT @britishmuseum: An audience member is lamenting the missed opportunity of looking at historical porn from #pompeiiexhibition #MuseumOfTh…",FALSE,0,NA,2014-10-16 19:19:43,FALSE,NA,"522829257408409600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radiolucy",18,TRUE,FALSE,NA,NA
"695","RT @britishmuseum: Amit Sood: viewing objects in their physical space is amazing, but there's also a place where digital can solve problems…",FALSE,0,NA,2014-10-16 19:19:39,FALSE,NA,"522829239247073280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Little_Lady11",8,TRUE,FALSE,NA,NA
